series_id,Manufacturing,footnote_codes_x,date,supersector_code,industry_code,data_type_code,seasonal,series_title,footnote_codes_y,begin_year,begin_period,end_year,end_period
CES3000000006    ,13559.0,,1967-09-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,13781.0,,1967-09-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,17794.0,,1967-09-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4870.0,,1967-09-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,18010.0,,1967-09-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,17956.0,,1967-10-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,13742.0,,1967-10-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,17800.0,,1967-10-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4888.0,,1967-10-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000010    ,4781.0,,1967-10-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000006    ,13587.0,,1967-10-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,13895.0,,1967-11-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4873.0,,1967-11-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000010    ,4786.0,,1967-11-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,18116.0,,1967-11-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,17985.0,,1967-11-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,13777.0,,1967-11-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4827.0,,1967-12-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,18025.0,,1967-12-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,18076.0,,1967-12-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,4802.0,,1967-12-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000006    ,13782.0,,1967-12-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,13841.0,,1967-12-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000025    ,17937.0,,1967-12-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CEU3000000001    ,17878.0,,1968-01-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4721.0,,1968-01-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000006    ,13798.0,,1968-01-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,18040.0,,1968-01-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,4795.0,,1968-01-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,13645.0,,1968-01-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,13668.0,,1968-02-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,17913.0,,1968-02-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4746.0,,1968-02-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000006    ,13793.0,,1968-02-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,18054.0,,1968-02-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,4805.0,,1968-02-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000025    ,18054.0,,1968-03-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CEU3000000001    ,17944.0,,1968-03-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,13694.0,,1968-03-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,13803.0,,1968-03-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,18067.0,,1968-03-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4762.0,,1968-03-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000010    ,4810.0,,1968-03-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,17996.0,,1968-04-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4775.0,,1968-04-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000010    ,4839.0,,1968-04-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,13742.0,,1968-04-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,13858.0,,1968-04-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,18131.0,,1968-04-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,13788.0,,1968-05-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,4865.0,,1968-05-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000010    ,4809.0,,1968-05-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,18055.0,,1968-05-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,13900.0,,1968-05-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,18190.0,,1968-05-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,13921.0,,1968-06-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000025    ,18183.0,,1968-06-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CES3000000010    ,4884.0,,1968-06-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,14031.0,,1968-06-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,18228.0,,1968-06-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,18351.0,,1968-06-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4886.0,,1968-06-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,18265.0,,1968-07-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4796.0,,1968-07-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,18195.0,,1968-07-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,13840.0,,1968-07-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,4887.0,,1968-07-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000006    ,13953.0,,1968-07-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,13903.0,,1968-08-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4976.0,,1968-08-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,18254.0,,1968-08-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,4905.0,,1968-08-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,13975.0,,1968-08-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,18342.0,,1968-08-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,14142.0,,1968-09-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000025    ,18257.0,,1968-09-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CEU3000000001    ,18472.0,,1968-09-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,13914.0,,1968-09-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,4917.0,,1968-09-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000010    ,5026.0,,1968-09-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,18252.0,,1968-09-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,18451.0,,1968-10-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,13974.0,,1968-10-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,14121.0,,1968-10-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,4942.0,,1968-10-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,18293.0,,1968-10-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,5044.0,,1968-10-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000010    ,5042.0,,1968-11-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,14138.0,,1968-11-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,18346.0,,1968-11-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,18475.0,,1968-11-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,14028.0,,1968-11-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,4960.0,,1968-11-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000006    ,14044.0,,1968-12-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,18457.0,,1968-12-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,4970.0,,1968-12-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000025    ,18350.0,,1968-12-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CES3000000001    ,18410.0,,1968-12-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,14106.0,,1968-12-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4994.0,,1968-12-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000010    ,4917.0,,1969-01-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000010    ,4990.0,,1969-01-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,18432.0,,1969-01-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,13934.0,,1969-01-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,14086.0,,1969-01-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,18271.0,,1969-01-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4947.0,,1969-02-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,18355.0,,1969-02-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,18502.0,,1969-02-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,14005.0,,1969-02-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,5007.0,,1969-02-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000006    ,14134.0,,1969-02-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,5022.0,,1969-03-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,18437.0,,1969-03-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
